tract_id,county_name,total_population,latino_population,white_population,majority_hispanic
06037236205,Los Angeles County,32845,16012,16833,False
06037231302,Los Angeles County,48809,4807,4173,True
06037275604,Los Angeles County,26411,15212,11199,True
06037502604,Los Angeles County,36628,17093,19535,False
06037550502,Los Angeles County,21002,2014,18988,False
06037502303,Los Angeles County,22253,7913,3727,True
06037226702,Los Angeles County,30069,10077,19992,False
06037800412,Los Angeles County,11604,8649,2955,True
06037403327,Los Angeles County,22412,5549,16863,False
06037920120,Los Angeles County,18402,9302,9100,True
06037400605,Los Angeles County,23190,13091,10099,True
06037143301,Los Angeles County,28249,12881,15368,False
06037670604,Los Angeles County,46066,4336,7369,False
06037577605,Los Angeles County,13811,3226,10585,False
06037400209,Los Angeles County,32260,1166,11902,False
06037276606,Los Angeles County,41392,19731,18788,True
06037670417,Los Angeles County,36126,10717,13601,False
06059062658,Orange County,3274,925,1224,False
06059052534,Orange County,9260,2058,3839,False
06059062655,Orange County,8853,4564,4289,True
06059021832,Orange County,8136,4194,3030,True
06059062657,Orange County,7010,3460,3550,False
06059076105,Orange County,8343,4524,3819,True
06037267405,Los Angeles County,19102,2861,11806,False
06037207902,Los Angeles County,37682,14283,17493,False
06037482801,Los Angeles County,26242,9890,16352,False
06037264305,Los Angeles County,43297,16843,9299,True
06037206202,Los Angeles County,46348,9616,19878,False
06037433803,Los Angeles County,23958,11191,12767,False
06037208001,Los Angeles County,22911,3026,11958,False
06037433505,Los Angeles County,39623,16063,15915,True
06037265307,Los Angeles County,25190,18232,6958,True
06037404806,Los Angeles County,30410,11108,19302,False
06037433103,Los Angeles County,30152,6761,1688,True
06037208002,Los Angeles County,30365,7306,6072,True
06037199002,Los Angeles County,30980,19071,11909,True
06037481403,Los Angeles County,23935,13614,10321,True
06037404804,Los Angeles County,37561,7086,13731,False
06037401706,Los Angeles County,25592,14341,7667,True
06037481203,Los Angeles County,31707,18374,13333,True
06037185101,Los Angeles County,32804,14044,18760,False
06037464102,Los Angeles County,34295,17340,16955,True
06037464101,Los Angeles County,40655,16794,15560,True
06037211123,Los Angeles County,28997,2340,12929,False
06037185102,Los Angeles County,31013,1094,13840,False
06037113425,Los Angeles County,25882,16756,9126,True
06037553201,Los Angeles County,30804,18881,11923,True
06037551802,Los Angeles County,44821,16172,11935,True
06073017070,San Diego County,8157,4375,2981,True
06073008380,San Diego County,8503,301,1598,False
06073013327,San Diego County,5903,3213,2690,True
06073017605,San Diego County,7625,2048,3704,False
06073020038,San Diego County,4463,793,1819,False
06073015001,San Diego County,7865,4033,3832,True
06073015002,San Diego County,6387,2759,1821,True
06073014702,San Diego County,6542,4151,2391,True
06073009204,San Diego County,4584,3474,1110,True
06073009308,San Diego County,2964,1657,1307,True
06073021501,San Diego County,5230,3452,1778,True
06073005402,San Diego County,9472,1045,3528,False
06073004101,San Diego County,8473,3198,647,True
06073001202,San Diego County,4964,2690,2274,True
06073019109,San Diego County,5136,1980,3156,False
06073017059,San Diego County,5543,2357,2297,True
06073020043,San Diego County,8722,711,4497,False
06073001302,San Diego County,6814,3902,2912,True
06073013425,San Diego County,9374,356,1039,False
06073013320,San Diego County,6652,2994,3285,False
06073021102,San Diego County,9468,2832,831,True
06073019111,San Diego County,5824,2142,1069,True
06073008202,San Diego County,8349,202,1183,False
06073013422,San Diego County,8132,4962,3170,True
06073020310,San Diego County,9063,778,301,True
06073020312,San Diego County,6690,2096,4594,False
06073018805,San Diego County,8879,4847,1654,True
06075017603,San Francisco County,28315,13874,14441,False
06075012503,San Francisco County,37822,5031,10315,False
06075061402,San Francisco County,32946,2552,8795,False
06075017903,San Francisco County,16780,15665,1115,True
06075020102,San Francisco County,41381,7372,17130,False
06075020801,San Francisco County,29935,4837,4533,True
06075060702,San Francisco County,18939,12108,6831,True
06075033002,San Francisco County,27347,2294,16663,False
06075061507,San Francisco County,34289,19459,14830,True
06037578000,Los Angeles County,28750,12869,6817,True
06037670102,Los Angeles County,26953,13867,13086,True
06037543705,Los Angeles County,33527,17757,15770,True
06037800324,Los Angeles County,29991,11034,18957,False
06037139506,Los Angeles County,34619,18171,2545,True
06037555106,Los Angeles County,28669,14498,14171,True
06037602202,Los Angeles County,19202,5374,10849,False
06037543606,Los Angeles County,32326,17990,14336,True
06037293206,Los Angeles County,40344,6051,17706,False
06037577900,Los Angeles County,29968,17967,12001,True
06037650801,Los Angeles County,36014,9847,5881,True
06037570503,Los Angeles County,46182,19506,8699,True
06037543203,Los Angeles County,36649,17045,19604,False
06075010402,San Francisco County,42891,17211,4550,True
06075047904,San Francisco County,27163,11634,13177,False
06075045202,San Francisco County,37934,9309,11001,False
06075017604,San Francisco County,28726,3206,2250,True
06075010902,San Francisco County,14014,10863,3151,True
06075010101,San Francisco County,42845,16552,3297,True
06037901300,Los Angeles County,46996,3614,2879,True
06037604101,Los Angeles County,28449,9262,19187,False
06037460002,Los Angeles County,37314,2925,18421,False
06037139505,Los Angeles County,33018,11553,10630,True
06037131802,Los Angeles County,17003,9676,5898,True
06037131022,Los Angeles County,29821,15601,14136,True
06037571505,Los Angeles County,24099,6789,17310,False
06037541003,Los Angeles County,27098,14134,7485,True
06037603705,Los Angeles County,17137,4625,12512,False
06037402503,Los Angeles County,19106,9117,9989,False
06037980017,Los Angeles County,21915,12608,1598,True
06037980037,Los Angeles County,12428,5904,3909,True
06037551001,Los Angeles County,17245,3025,14220,False
06073016619,San Diego County,5064,2866,2198,True
06073018525,San Diego County,7261,491,2843,False
06073018620,San Diego County,8640,3937,4703,False
06073018617,San Diego County,4532,3014,1518,True
06073018523,San Diego County,8602,4873,3729,True
06073018521,San Diego County,9695,4985,4710,True
06073017064,San Diego County,8321,1184,1107,True
06073017061,San Diego County,5242,2449,2793,False
06073008375,San Diego County,7708,2378,3822,False
06085502703,Santa Clara County,25077,16332,8224,True
06085511918,Santa Clara County,21241,8802,12439,False
06085508705,Santa Clara County,40902,3598,5052,False
06037543321,Los Angeles County,17741,4824,4520,True
06037543100,Los Angeles County,36023,16565,19458,False
06037543000,Los Angeles County,7892,5944,1948,True
06037602301,Los Angeles County,48451,15012,5692,True
06037602700,Los Angeles County,25493,10762,14731,False
06037503502,Los Angeles County,30046,11130,18916,False
06037502005,Los Angeles County,45376,13409,18824,False
06037601402,Los Angeles County,26026,12589,13437,False
06037408629,Los Angeles County,32618,18999,10705,True
06085512515,Santa Clara County,36358,16376,19982,False
06037601202,Los Angeles County,30420,12611,8590,True
06037408626,Los Angeles County,44333,19360,2835,True
06037500403,Los Angeles County,28535,17738,10797,True
06037530302,Los Angeles County,40963,14868,10179,True
06037409000,Los Angeles County,33904,9345,1906,True
06037530400,Los Angeles County,24966,16768,8198,True
06037405800,Los Angeles County,25586,12820,12766,True
06037480002,Los Angeles County,36090,9523,5338,True
06037431100,Los Angeles County,30928,16144,14784,True
06037800101,Los Angeles County,11845,9272,2573,True
06037503501,Los Angeles County,29419,17803,1466,True
06037482403,Los Angeles County,15150,4393,10757,False
06037431400,Los Angeles County,32641,13222,19419,False
06085504424,Santa Clara County,38384,19016,19368,False
06085511502,Santa Clara County,28505,1003,8477,False
06085504808,Santa Clara County,43766,1602,8256,False
06085512057,Santa Clara County,48327,14686,14973,False
06085503338,Santa Clara County,36977,7714,9376,False
06085508510,Santa Clara County,20142,15891,4251,True
06085512516,Santa Clara County,32516,9144,17438,False
06085506505,Santa Clara County,23164,3910,19254,False
06085505902,Santa Clara County,49250,4348,18985,False
06085512055,Santa Clara County,27151,6830,12529,False
06037670405,Los Angeles County,45888,19474,6480,True
06073007911,San Diego County,9943,270,2909,False
06073008201,San Diego County,7493,2454,1873,True
06073020033,San Diego County,7945,3854,4091,False
06073018202,San Diego County,7635,2181,926,True
06057000107,Nevada County,5404,1517,3887,False
06057001207,Nevada County,1907,693,1137,False
06057000503,Nevada County,8046,122,1733,False
06057001209,Nevada County,8400,4101,4299,False
06057000106,Nevada County,2872,1578,1294,True
06037121222,Los Angeles County,46535,8923,2606,True
06037124105,Los Angeles County,46411,9316,12646,False
06037400207,Los Angeles County,18308,11058,7250,True
06037139401,Los Angeles County,39451,12726,8663,True
06037462201,Los Angeles County,29937,14083,14146,False
06037108101,Los Angeles County,35101,12253,16736,False
06037195804,Los Angeles County,17263,6441,10822,False
06037207501,Los Angeles County,45149,13863,6184,True
06037208502,Los Angeles County,34564,17653,10315,True
06037405302,Los Angeles County,28682,5533,18426,False
06037127103,Los Angeles County,19566,2641,16925,False
06037132502,Los Angeles County,27987,11633,4297,True
06037212101,Los Angeles County,35125,4996,1014,True
06037215101,Los Angeles County,19895,2674,6099,False
06037237402,Los Angeles County,27227,18864,8363,True
06037554301,Los Angeles County,21986,5210,16776,False
06037183701,Los Angeles County,23069,3083,19070,False
06037262604,Los Angeles County,21353,17571,3782,True
06037406702,Los Angeles County,25572,5100,12701,False
06037576302,Los Angeles County,20553,19456,1097,True
06037211921,Los Angeles County,14483,4464,2787,True
06037217002,Los Angeles County,45531,1683,17092,False
06037400403,Los Angeles County,20191,13314,6877,True
06037401304,Los Angeles County,29701,14068,15633,False
06037262706,Los Angeles County,16057,1854,6738,False
06037296402,Los Angeles County,9915,6365,3550,True
06037408724,Los Angeles County,35922,8089,17623,False
06013392202,Contra Costa County,5087,3951,1136,True
06013302013,Contra Costa County,8249,4880,3369,True
06013345117,Contra Costa County,6622,2654,3600,False
06013324004,Contra Costa County,5069,4808,261,True
06013313107,Contra Costa County,9347,3106,4816,False
06037550602,Los Angeles County,33082,2256,11143,False
06037106649,Los Angeles County,28461,6351,15263,False
06037910002,Los Angeles County,38517,18092,7416,True
06037911001,Los Angeles County,44718,13328,2713,True
06037600304,Los Angeles County,20981,9308,11673,False
06037920102,Los Angeles County,32461,14882,17579,False
06073021205,San Diego County,5214,1574,2572,False
06073000202,San Diego County,4247,3809,438,True
06073006300,San Diego County,7986,3611,4375,False
06073016503,San Diego County,2522,742,1780,False
06099000514,Stanislaus County,5773,718,1269,False
06047000303,Merced County,8943,401,3241,False
06001982000,Alameda County,7321,3264,4057,False
06001444602,Alameda County,7011,3252,3759,False
06001450752,Alameda County,7730,711,2043,False
06001438203,Alameda County,8765,2973,4737,False
06037276605,Los Angeles County,19135,12750,6385,True
06037550801,Los Angeles County,27516,10243,17273,False
06037240301,Los Angeles County,42800,7261,19801,False
06037500100,Los Angeles County,23640,3634,2891,True
06037460001,Los Angeles County,33259,11683,10967,True
06037131021,Los Angeles County,17128,8426,2970,True
06037113423,Los Angeles County,33295,7771,11684,False
06037980035,Los Angeles County,28864,18032,10832,True
06037980033,Los Angeles County,33908,19485,14423,True
06037980025,Los Angeles County,36403,17802,17333,True
06037408703,Los Angeles County,40120,2751,13167,False
06037980036,Los Angeles County,27507,6524,19735,False
06037910214,Los Angeles County,34856,16183,18673,False
06037910216,Los Angeles County,49083,3702,9835,False
06061021328,Placer County,8330,4167,4163,True
06061021324,Placer County,5169,3022,2121,True
06061020608,Placer County,6188,2970,3218,False
06093001003,Siskiyou County,5643,4325,1318,True
06101050702,Sutter County,9709,3800,4627,False
06095250605,Solano County,6316,3629,2687,True
06095252310,Solano County,7169,2705,3187,False
06095252911,Solano County,8900,3910,4253,False
06053011001,Monterey County,5368,1468,3900,False
06009000221,Calaveras County,6962,4572,2390,True
06009000123,Calaveras County,7648,3038,4610,False
06077004906,San Joaquin County,8710,3786,4924,False
06077004309,San Joaquin County,5385,4104,1281,True
06081613702,San Mateo County,7317,2165,4002,False
06039000201,Madera County,3912,254,3658,False
06097154308,Sonoma County,9178,1482,2515,False
06097153810,Sonoma County,3960,2354,1606,True
06097153707,Sonoma County,8307,2290,1170,True
06077000102,San Joaquin County,8882,239,4810,False
06077005217,San Joaquin County,7898,4110,3511,True
06077003218,San Joaquin County,4834,1614,3220,False
06109002202,Tuolumne County,8443,4819,3624,True
06109002101,Tuolumne County,6299,4282,2017,True
06109005102,Tuolumne County,8487,4477,4010,True
06067005903,Sacramento County,9144,4242,1711,True
06067007431,Sacramento County,4845,2681,2164,True
06067009326,Sacramento County,7879,1358,4587,False
06037910210,Los Angeles County,44918,17737,13592,True
06037980007,Los Angeles County,18861,10755,1711,True
06037621326,Los Angeles County,25997,11924,14073,False
06037651402,Los Angeles County,26257,18813,7444,True
06065042731,Riverside County,7074,2168,4906,False
06065042741,Riverside County,7344,3591,251,True
06065043246,Riverside County,6657,3006,3651,False
06065043265,Riverside County,7680,3523,4157,False
06065043822,Riverside County,6790,3025,3765,False
06065044405,Riverside County,5235,3530,1256,True
06061990000,Placer County,7815,4307,3508,True
06065044520,Riverside County,5549,1359,4190,False
06065040101,Riverside County,6383,3302,3081,True
06065045224,Riverside County,8565,3654,3572,True
06065046601,Riverside County,9916,4487,2489,True
06065044930,Riverside County,8658,1114,4780,False
06065980004,Riverside County,5814,1592,4222,False
06029003812,Kern County,1130,1017,113,True
06111004305,Ventura County,6741,4474,589,True
06111000303,Ventura County,2942,1060,1882,False
06111004902,Ventura County,6483,1969,3404,False
06107002203,Tulare County,9380,4445,4935,False
06065042726,Riverside County,8575,1925,3407,False
06065040616,Riverside County,7243,2865,4378,False
06083980000,Santa Barbara County,4270,2792,129,True
06077004105,San Joaquin County,9458,714,1104,False
06077005004,San Joaquin County,6335,3226,3109,True
06071000504,San Bernardino County,4319,123,4159,False
06061020606,Placer County,3708,2070,1638,True
06061022600,Placer County,8108,3241,4867,False
06061021106,Placer County,9262,4959,1342,True
06047001006,Merced County,6355,4962,1393,True
06071000813,San Bernardino County,5537,1774,3763,False
06071000815,San Bernardino County,6653,1459,735,True
06071000819,San Bernardino County,9901,2712,1397,True
06071002038,San Bernardino County,3044,340,2704,False
06071007306,San Bernardino County,7354,4164,1926,True
06071009911,San Bernardino County,8615,3658,3960,False
06071012101,San Bernardino County,4947,4239,237,True
06071009400,San Bernardino County,7016,2067,4949,False
06079013100,San Luis Obispo County,8834,3733,2659,True
06079010017,San Luis Obispo County,6015,2119,2949,False
06115040304,Yuba County,4868,2413,2455,False
06087122401,Santa Cruz County,3095,433,2662,False
06073002803,San Diego County,4110,353,3757,False
06073008502,San Diego County,8002,1523,3337,False
06073008507,San Diego County,3831,1127,2266,False
06073008702,San Diego County,6082,1193,4889,False
06073001700,San Diego County,4447,280,4167,False
06073003211,San Diego County,9912,4242,3723,True
06073014001,San Diego County,6447,1663,4784,False
06073006801,San Diego County,8354,3732,2457,True
06073010501,San Diego County,6917,1662,1513,True
06073013908,San Diego County,7004,1117,3754,False
06073018000,San Diego County,7342,857,3879,False
06073017502,San Diego County,6598,720,1988,False
06073017106,San Diego County,4084,281,2828,False
06103000800,Tehama County,3498,1899,1599,True
06107001602,Tulare County,9676,3653,2464,True
06107004200,Tulare County,6016,3405,2315,True
06073020305,San Diego County,7035,2720,4315,False
06073020019,San Diego County,2421,1108,1313,False
06073019702,San Diego County,6047,3230,796,True
06073019303,San Diego County,2770,1615,1134,True
06073018803,San Diego County,9505,409,1111,False
06073018516,San Diego County,9710,3511,3818,False
06073017021,San Diego County,7217,3910,2144,True
06073014804,San Diego County,6079,4823,1256,True
06073009509,San Diego County,4494,2566,1928,True
06073009101,San Diego County,8372,2177,2445,False
06073008307,San Diego County,9776,2605,4144,False
06095253201,Solano County,7130,4535,2595,True
06089010603,Shasta County,7128,176,2662,False
06087100400,Santa Cruz County,8948,4287,4661,False
06055201005,Napa County,7109,3770,3211,True
06087123100,Santa Cruz County,3237,1452,1046,True
06053010608,Monterey County,7205,3968,3237,True
06057000200,Nevada County,8324,3586,4287,False
06097151602,Sonoma County,5482,4563,919,True
06097153002,Sonoma County,9114,671,3009,False
06097151800,Sonoma County,8406,4630,1523,True
06053000900,Monterey County,2420,1853,567,True
06053014302,Monterey County,6853,2403,1806,True
06085512100,Santa Clara County,26207,8507,17700,False
06053014201,Monterey County,9297,674,1277,False
06019005912,Fresno County,5676,2694,2982,False
06075017101,San Francisco County,32431,18148,12392,True
06075031201,San Francisco County,16520,4351,12169,False
06017031404,El Dorado County,3430,2399,234,True
06017030810,El Dorado County,5118,903,2807,False
06031001100,Kings County,7637,4275,3362,True
06083002011,Santa Barbara County,6603,2561,4042,False
06013302006,Contra Costa County,5883,1092,4791,False
06013345112,Contra Costa County,8169,1996,3165,False
06083000502,Santa Barbara County,5839,2761,3078,False
06083003001,Santa Barbara County,7449,1923,3507,False
06061020605,Placer County,9188,4606,4582,True
06061021204,Placer County,7001,2761,118,True
06061021401,Placer County,4553,375,4178,False
06089010200,Shasta County,7792,3045,4747,False
06089010806,Shasta County,5198,464,2073,False
06013355109,Contra Costa County,5083,689,4394,False
06013359105,Contra Costa County,5685,840,4845,False
06059110106,Orange County,7877,769,1537,False
06059099906,Orange County,9547,2477,4133,False
06059076102,Orange County,3228,1286,1942,False
06059110116,Orange County,6744,426,3326,False
06059086902,Orange County,9028,4378,4650,False
06059110015,Orange County,8521,4115,4406,False
06059032011,Orange County,8742,1568,1109,True
06059099412,Orange County,7283,3657,1174,True
06059088802,Orange County,1568,681,887,False
06059074108,Orange County,5848,3481,2367,True
06059099309,Orange County,4758,1070,747,True
06059099240,Orange County,6479,4884,1595,True
06059099227,Orange County,5590,1272,4318,False
06059099216,Orange County,5090,4258,832,True
06059063102,Orange County,3961,1757,578,True
06059062620,Orange County,9829,4053,1076,True
06067009103,Sacramento County,8928,2623,4143,False
06067007001,Sacramento County,4078,1802,2276,False
06059075401,Orange County,8856,2424,3139,False
06059074403,Orange County,3668,3428,240,True
06111007904,Ventura County,9377,786,3380,False
06111005503,Ventura County,5828,3690,2138,True
06059052518,Orange County,3766,2325,1441,True
06059063806,Orange County,3907,1167,2740,False
06059063500,Orange County,5271,717,4554,False
06059042305,Orange County,5937,3246,2082,True
06059042111,Orange County,6210,293,4558,False
06059042339,Orange County,4928,4302,626,True
06059042329,Orange County,7654,4979,1882,True
06059042319,Orange County,6345,2773,2497,True
06059032045,Orange County,7697,2689,3626,False
06059032042,Orange County,4843,1734,3109,False
06053012800,Monterey County,7360,3894,3466,True
06067007503,Sacramento County,8216,3046,188,True
06067008113,Sacramento County,4459,2914,1545,True
06067008124,Sacramento County,5121,1930,2841,False
06067008127,Sacramento County,7285,654,3864,False
06067009406,Sacramento County,2934,780,1731,False
06067003101,Sacramento County,8660,4642,4018,True
06067008009,Sacramento County,8510,2325,1786,True
06067007422,Sacramento County,6876,4754,2122,True
06067008403,Sacramento County,8794,1657,4311,False
06067006400,Sacramento County,6798,4187,2611,True
06111008302,Ventura County,8795,3538,2957,True
06111007402,Ventura County,7285,906,4755,False
06111001204,Ventura County,4162,626,3536,False
06111000901,Ventura County,5548,397,4972,False
06111004200,Ventura County,8516,3817,4699,False
06059052424,Orange County,7231,2177,3511,False
06071010015,San Bernardino County,6480,4791,1689,True
06025011202,Imperial County,3976,3614,362,True
06025012302,Imperial County,3419,1963,101,True
06071005800,San Bernardino County,2433,493,405,True
06071012400,San Bernardino County,8202,4723,3479,True
06071003607,San Bernardino County,9656,4119,770,True
06071002306,San Bernardino County,5124,2352,2772,False
06071007104,San Bernardino County,9060,4144,4916,False
06071002606,San Bernardino County,8351,3599,4752,False
06071002501,San Bernardino County,9809,2254,4323,False
06071008901,San Bernardino County,7102,137,1732,False
06071000901,San Bernardino County,6339,2154,4185,False
06071010022,San Bernardino County,9210,2341,2463,False
06071009713,San Bernardino County,5956,1141,4815,False
06087100300,Santa Cruz County,6745,2969,3776,False
06087120302,Santa Cruz County,4221,3872,334,True
06087100700,Santa Cruz County,5351,546,4805,False
06087122500,Santa Cruz County,8699,4657,1099,True
06073010401,San Diego County,2765,233,2532,False
06073003204,San Diego County,8747,3285,1211,True
06073008902,San Diego County,8835,3016,2203,True
06073006000,San Diego County,9311,1986,2120,False
06073015302,San Diego County,8307,4834,3473,True
06073004000,San Diego County,7254,936,4002,False
06029005402,Kern County,9528,2657,2959,False
06029003400,Kern County,7207,4460,1497,True
06037651302,Los Angeles County,41590,12622,17099,False
06037574100,Los Angeles County,38843,15063,17383,False
06065045619,Riverside County,4952,1763,3075,False
06065941001,Riverside County,7928,2153,2520,False
06023001001,Humboldt County,6457,4417,2040,True
06029000300,Kern County,8477,3252,2046,True
06037106112,Los Angeles County,46180,17321,1227,True
06037554101,Los Angeles County,23721,12456,1955,True
06037554201,Los Angeles County,47240,2978,18913,False
06037543703,Los Angeles County,33796,17128,16668,True
06037600100,Los Angeles County,45213,5284,18585,False
06037502200,Los Angeles County,34595,8131,11614,False
06037275311,Los Angeles County,31197,1759,14684,False
06037273300,Los Angeles County,47448,5371,13651,False
06037238100,Los Angeles County,19112,7918,11194,False
06037433901,Los Angeles County,30035,12213,16745,False
06037540400,Los Angeles County,27612,8636,18749,False
06037237800,Los Angeles County,12344,4201,5752,False
06037232500,Los Angeles County,47343,11327,16891,False
06037231100,Los Angeles County,35771,18905,16866,True
06037602104,Los Angeles County,45289,16410,19007,False
06025011903,Imperial County,9373,3234,3361,False
06071002041,San Bernardino County,8315,4796,3519,True
06071012106,San Bernardino County,5008,3709,1299,True
06071009130,San Bernardino County,7126,3048,4078,False
06071008003,San Bernardino County,6606,268,2121,False
06071002046,San Bernardino County,9130,3360,4355,False
06099003004,Stanislaus County,7330,2549,4781,False
06107001200,Tulare County,9555,239,4523,False
06061021038,Placer County,2330,657,1673,False
06061021039,Placer County,9077,620,4072,False
06071000603,San Bernardino County,6176,2934,3242,False
06071012700,San Bernardino County,5901,4302,1599,True
06037294830,Los Angeles County,32539,10669,11519,False
06037574902,Los Angeles County,23128,3039,9311,False
06037194500,Los Angeles County,22391,5950,16441,False
06037189600,Los Angeles County,17735,2743,14283,False
06037480011,Los Angeles County,47406,4616,16383,False
06037192520,Los Angeles County,34756,4894,19108,False
06037194200,Los Angeles County,43995,11464,8847,True
06037199700,Los Angeles County,22727,19584,3143,True
06037143902,Los Angeles County,37308,15780,4181,True
06037104500,Los Angeles County,24259,7520,14052,False
06037123800,Los Angeles County,31979,18480,13499,True
06037920112,Los Angeles County,37175,9915,17122,False
06037404100,Los Angeles County,49199,7918,9148,False
06037121020,Los Angeles County,35437,14038,14805,False
06037403721,Los Angeles County,24598,8749,3871,True
06037117302,Los Angeles County,42257,5607,13973,False
06037300701,Los Angeles County,49879,6834,10912,False
06037134710,Los Angeles County,27845,19241,8604,True
06037109500,Los Angeles County,28511,8731,19780,False
06037481713,Los Angeles County,33340,16808,3261,True
06037188100,Los Angeles County,29752,18696,11056,True
06037212304,Los Angeles County,26891,1997,16155,False
06037403402,Los Angeles County,23910,19703,4207,True
06037531202,Los Angeles County,20960,16874,4086,True
06071009915,San Bernardino County,7666,2402,2884,False
06073011802,San Diego County,1370,1254,116,True
06073010010,San Diego County,7597,1091,2332,False
06073015701,San Diego County,5432,1565,3867,False
06073010003,San Diego County,6910,3727,3183,True
06053012100,Monterey County,8771,3387,1371,True
06071010402,San Bernardino County,5891,1813,1109,True
06071010413,San Bernardino County,9464,582,2492,False
06037530700,Los Angeles County,45205,12371,10773,True
06037187200,Los Angeles County,30681,6203,16430,False
06037221110,Los Angeles County,36010,19256,16754,True
06059001403,Orange County,7758,3605,3420,True
06059001706,Orange County,3228,1054,1695,False
06059110117,Orange County,5378,4535,843,True
06059110113,Orange County,7656,3446,4210,False
06059062636,Orange County,7708,2088,307,True
06039000204,Madera County,5923,2512,3411,False
06073003003,San Diego County,7251,4110,496,True
06059087701,Orange County,3288,532,2756,False
06059087602,Orange County,7314,2536,4778,False
06059099514,Orange County,5893,4546,233,True
06059099803,Orange County,7733,738,1328,False
06059099243,Orange County,4519,1390,2296,False
06059062646,Orange County,1753,1128,625,True
06019005911,Fresno County,3581,2646,935,True
06075033203,San Francisco County,40251,3734,10730,False
06059042114,Orange County,7804,4149,2742,True
06059042107,Orange County,9995,231,492,False
06059042334,Orange County,4130,1325,2805,False
06059032047,Orange County,5274,1901,3373,False
06059032037,Orange County,4485,251,2369,False
06059074406,Orange County,5496,3560,1936,True
06111006301,Ventura County,9767,4606,2108,True
06111002200,Ventura County,2883,1235,1648,False
06061020908,Placer County,9476,1520,4938,False
06089012200,Shasta County,7188,2535,3581,False
06013340004,Contra Costa County,4283,2163,2120,True
06013303210,Contra Costa County,5257,2249,1050,True
06013355115,Contra Costa County,8716,117,3925,False
06013351103,Contra Costa County,3147,1455,1692,False
06111007700,Ventura County,4153,3182,971,True
06025011201,Imperial County,6628,3412,3216,True
06071010012,San Bernardino County,1469,692,354,True
06071003000,San Bernardino County,3161,702,1165,False
06071002604,San Bernardino County,3596,2531,1065,True
06071009714,San Bernardino County,4818,584,4234,False
06097152501,Sonoma County,9423,4819,4604,True
06097153404,Sonoma County,6751,2127,3464,False
06067008908,Sacramento County,7481,704,1068,False
06067007414,Sacramento County,4783,2874,1909,True
06067008143,Sacramento County,7046,2869,1929,True
06067009307,Sacramento County,8984,4051,561,True
06013339004,Contra Costa County,6227,2191,4036,False
06073013000,San Diego County,7945,3039,4906,False
06073003403,San Diego County,5164,1763,3401,False
06073012003,San Diego County,5857,2820,3037,False
06073010009,San Diego County,6529,521,3849,False
06073020211,San Diego County,5471,4533,365,True
06047000503,Merced County,3392,1478,1914,False
06095252604,Solano County,5863,949,4914,False
06095252108,Solano County,9683,3864,1908,True
06103001101,Tehama County,3774,816,995,False
06067009112,Sacramento County,9868,3853,1876,True
06067004005,Sacramento County,9567,4737,4830,False
06067006300,Sacramento County,8566,3653,1449,True
06073019903,San Diego County,8323,3430,4893,False
06073019001,San Diego County,4325,3728,597,True
06073018608,San Diego County,8546,821,1463,False
06073017036,San Diego County,3834,2851,983,True
06073009703,San Diego County,8282,1364,4448,False
06073008343,San Diego County,5839,2544,3133,False
06073007800,San Diego County,8003,1152,593,True
06089010704,Shasta County,5249,1847,3402,False
06055201003,Napa County,7627,2379,1031,True
06053980000,Monterey County,6909,2025,856,True
06085505006,Santa Clara County,20388,3516,16872,False
06047002401,Merced County,6569,746,4642,False
06001450502,Alameda County,5708,294,1245,False
06073008364,San Diego County,7023,2183,4840,False
06029006009,Kern County,5630,421,2387,False
06029001105,Kern County,7205,1802,2312,False
06029003821,Kern County,4440,288,4152,False
06029001804,Kern County,5988,3977,2011,True
06029005410,Kern County,3188,1680,1508,True
06111005601,Ventura County,8866,573,3532,False
06109004202,Tuolumne County,5439,2144,3295,False
06065040405,Riverside County,6086,4571,1515,True
06065042733,Riverside County,5402,1335,4067,False
06065044507,Riverside County,8825,3012,4885,False
06065042008,Riverside County,6625,940,1561,False
06065048100,Riverside County,8515,3572,4943,False
06073017813,San Diego County,8239,2609,1065,True
06071011206,San Bernardino County,6522,2138,4340,False
06037127712,Los Angeles County,35985,19837,16148,True
06037183103,Los Angeles County,23444,15819,7625,True
06037188201,Los Angeles County,27181,15674,11507,True
06037208801,Los Angeles County,25387,19697,5623,True
06113011001,Yolo County,6980,3419,3561,False
06111005308,Ventura County,8282,529,3088,False
06077003119,San Joaquin County,5656,1696,3462,False
06077005216,San Joaquin County,5967,1879,4088,False
06087121802,Santa Cruz County,7723,3010,4713,False
06079010404,San Luis Obispo County,4835,3718,1117,True
06031000403,Kings County,5190,1432,2583,False
06083002913,Santa Barbara County,8873,4939,1938,True
06041112202,Marin County,6852,2052,4800,False
06029003203,Kern County,8954,760,1415,False
06037481500,Los Angeles County,45149,3919,19456,False
06037236203,Los Angeles County,36852,11932,1815,True
06037431502,Los Angeles County,32994,13289,5734,True
06037269906,Los Angeles County,25013,3753,7505,False
06037296902,Los Angeles County,49327,15905,5685,True
06037400501,Los Angeles County,23409,12765,5221,True
06037237201,Los Angeles County,20327,4671,5941,False
06037106645,Los Angeles County,32454,13466,18988,False
06037212701,Los Angeles County,23286,13191,5588,True
06087120800,Santa Cruz County,8660,2719,2449,True
06087110700,Santa Cruz County,9283,4464,4819,False
06045010400,Mendocino County,6743,2772,918,True
